,from,to,symbol,quantity,date
449,brofund-leo,l337m45732,LEO,0.045,2021-01-01
450,brofund-leo,cryptoyzzy,LEO,0.002,2021-01-01
451,brofund-leo,enforcer48,LEO,0.809,2021-01-01
452,brofund-leo,ash,LEO,0.255,2021-01-01
453,brofund-leo,linco,LEO,0.014,2021-01-01
454,brofund-leo,jznsamuel,LEO,0.956,2021-01-01
455,brofund-leo,discohedge,LEO,1.386,2021-01-01
456,brofund-leo,stayoutoftherz,LEO,0.005,2021-01-01
457,brofund-leo,adiwathrive,LEO,0.031,2021-01-01
458,brofund-leo,saboin,LEO,0.11,2021-01-01
459,brofund-leo,crosheille,LEO,0.026,2021-01-01
460,brofund-leo,steemychicken1,LEO,0.749,2021-01-01
461,brofund-leo,sk1920,LEO,0.001,2021-01-01
462,brofund-leo,cornavirus,LEO,0.38,2021-01-01
463,brofund-leo,votebetting,LEO,0.149,2021-01-01
464,brofund-leo,cliffagreen,LEO,0.007,2021-01-01
465,brofund-leo,leo.bank,LEO,0.136,2021-01-01
466,brofund-leo,jocieprosza,LEO,0.002,2021-01-01
467,brofund-leo,rodent,LEO,0.001,2021-01-01
468,brofund-leo,definethedollar,LEO,0.037,2021-01-01
469,brofund-leo,ifeoluwa88,LEO,0.004,2021-01-01
470,brofund-leo,anikys3reasure,LEO,0.007,2021-01-01
471,brofund-leo,neoxian,LEO,0.014,2021-01-01
472,brofund-leo,solairitas,LEO,0.007,2021-01-01
473,brofund-leo,avellana,LEO,0.004,2021-01-01
474,brofund-leo,ecoinstats,LEO,0.888,2021-01-01
475,brofund-leo,misterc,LEO,0.099,2021-01-01
476,brofund-leo,lilchillgirl,LEO,0.299,2021-01-01
477,brofund-leo,trumpikas,LEO,0.011,2021-01-01
478,brofund-leo,prize.hoard,LEO,0.249,2021-01-01
479,brofund-leo,gerber,LEO,0.074,2021-01-01
480,brofund-leo,coronavirus,LEO,0.007,2021-01-01
481,brofund-leo,mfblack,LEO,1.59,2021-01-01
482,brofund-leo,leontr,LEO,0.014,2021-01-01
483,brofund-leo,themarkymark,LEO,6.108,2021-01-01
484,brofund-leo,rmsadkri,LEO,0.075,2021-01-01
485,brofund-leo,bilpcoin,LEO,0.001,2021-01-01
486,brofund-leo,camiloferrua,LEO,0.022,2021-01-01
487,brofund-leo,no-advice,LEO,0.123,2021-01-01
488,brofund-leo,netaterra,LEO,0.383,2021-01-01
489,brofund-leo,atma.love,LEO,1.167,2021-01-01
490,brofund-leo,rarej,LEO,0.018,2021-01-01
491,brofund-leo,ecosaint,LEO,0.251,2021-01-01
492,brofund-leo,sharanaithal,LEO,0.136,2021-01-01
493,brofund-leo,cwow2,LEO,0.025,2021-01-01
494,brofund-leo,nickyhavey,LEO,0.082,2021-01-01
495,brofund-leo,joetunex,LEO,0.022,2021-01-01
496,brofund-leo,wongbraling,LEO,0.001,2021-01-01
497,brofund-leo,numanbutt,LEO,0.015,2021-01-01
498,brofund-leo,scooter77,LEO,0.059,2021-01-01
499,brofund-leo,wenchebakken,LEO,0.001,2021-01-01
500,brofund-leo,libertycrypto27,LEO,0.008,2021-01-01
501,brofund-leo,jlsplatts,LEO,0.044,2021-01-01
502,brofund-leo,richardcrill,LEO,0.899,2021-01-01
503,brofund-leo,thisismylife,LEO,0.374,2021-01-01
504,brofund-leo,gungunkrishu,LEO,0.052,2021-01-01
505,brofund-leo,beerlotto,LEO,0.002,2021-01-01
506,brofund-leo,laradio,LEO,0.011,2021-01-01
507,brofund-leo,davedickeyyall,LEO,0.018,2021-01-01
508,brofund-leo,steemonboarder,LEO,0.004,2021-01-01
509,brofund-leo,adambarratt,LEO,0.018,2021-01-01
510,brofund-leo,adhammer,LEO,0.394,2021-01-01
511,brofund-leo,shebe,LEO,0.002,2021-01-01
512,brofund-leo,thelogicaldude,LEO,0.014,2021-01-01
513,brofund-leo,shoemanchu,LEO,0.015,2021-01-01
514,brofund-leo,jzn,LEO,0.04,2021-01-01
515,brofund-leo,shawnamawna,LEO,0.374,2021-01-01
516,brofund-leo,tonytrillions,LEO,0.001,2021-01-01
517,brofund-leo,tpkidkai,LEO,0.03,2021-01-01
518,brofund-leo,vincentnijman,LEO,0.074,2021-01-01
519,brofund-leo,starstrings01,LEO,0.007,2021-01-01
520,brofund-leo,riverflows,LEO,0.013,2021-01-01
521,brofund-leo,condeas,LEO,0.017,2021-01-01
522,brofund-leo,elianaicgomes,LEO,0.008,2021-01-01
523,brofund-leo,katerinaramm,LEO,0.004,2021-01-01
524,brofund-leo,achim03,LEO,0.006,2021-01-01
525,brofund-leo,ctpsb,LEO,0.015,2021-01-01
526,brofund-leo,bosmob,LEO,0.008,2021-01-01
527,brofund-leo,knowhow92,LEO,0.027,2021-01-01
528,brofund-leo,leoneil,LEO,0.001,2021-01-01
529,brofund-leo,anderssinho,LEO,0.001,2021-01-01
530,brofund-leo,whatamidoing,LEO,0.079,2021-01-01
531,brofund-leo,lobsterspam,LEO,0.08,2021-01-01
532,brofund-leo,monsterbuster,LEO,0.005,2021-01-01
533,brofund-leo,bitandi,LEO,0.06,2021-01-01
534,brofund-leo,okean123,LEO,0.005,2021-01-01
535,brofund-leo,theroad2freedom,LEO,0.004,2021-01-01
536,brofund-leo,damla,LEO,0.007,2021-01-01
537,brofund-leo,familyhistory,LEO,0.003,2021-01-01
538,brofund-leo,he-index,LEO,0.031,2021-01-01
539,brofund-leo,filotasriza3,LEO,0.041,2021-01-01
540,brofund-leo,road2nowhere,LEO,0.005,2021-01-01
541,brofund-leo,chronopolis,LEO,4.688,2021-01-01
542,brofund-leo,sozdemir,LEO,0.001,2021-01-01
543,brofund-leo,abztraxxx,LEO,0.031,2021-01-01
544,brofund-leo,adamada,LEO,0.017,2021-01-01
545,brofund-leo,honeysaver,LEO,0.002,2021-01-01
546,brofund-leo,carolynstahl,LEO,0.01,2021-01-01
547,brofund-leo,plantstoplanks,LEO,0.01,2021-01-01
548,brofund-leo,phoenixwren,LEO,0.008,2021-01-01
549,brofund-leo,zydane,LEO,0.01,2021-01-01
550,brofund-leo,archon-gov,LEO,0.022,2021-01-01
551,brofund-leo,stolas,LEO,0.001,2021-01-01
552,brofund-leo,optimist1984,LEO,0.374,2021-01-01
553,brofund-leo,tarot911,LEO,0.003,2021-01-01
554,brofund-leo,rafabvr,LEO,0.003,2021-01-01
555,brofund-leo,cleydimar2000,LEO,0.003,2021-01-01
556,brofund-leo,shrazi,LEO,0.024,2021-01-01
557,brofund-weed,brofundholdings,WEED,22.054,2021-01-01
558,brofund-weed,coinmint,WEED,0.392,2021-01-01
559,brofund-weed,eirik,WEED,0.074,2021-01-01
560,brofund-weed,sayee,WEED,0.01,2021-01-01
561,brofund-weed,burlarj,WEED,0.094,2021-01-01
562,brofund-weed,justinparke,WEED,0.097,2021-01-01
563,brofund-weed,bala41288,WEED,0.37,2021-01-01
564,brofund-weed,simplifylife,WEED,0.256,2021-01-01
565,brofund-weed,xawi,WEED,0.159,2021-01-01
566,brofund-weed,olaexcel,WEED,0.008,2021-01-01
567,brofund-weed,simplymike,WEED,0.042,2021-01-01
568,brofund-weed,zaku,WEED,0.085,2021-01-01
569,brofund-weed,jjb777,WEED,2.827,2021-01-01
570,brofund-weed,bearbear613,WEED,0.856,2021-01-01
571,brofund-weed,rehan12,WEED,0.055,2021-01-01
572,brofund-weed,udezee,WEED,0.008,2021-01-01
573,brofund-weed,hetty-rowan,WEED,0.44,2021-01-01
574,brofund-weed,taskmaster4450,WEED,1.903,2021-01-01
575,brofund-weed,goldstreet,WEED,0.003,2021-01-01
576,brofund-weed,simplegame,WEED,0.004,2021-01-01
577,brofund-weed,elamental,WEED,0.055,2021-01-01
578,brofund-weed,codingdefined,WEED,0.009,2021-01-01
579,brofund-weed,ecoinstant,WEED,1.586,2021-01-01
580,brofund-weed,khan.dayyanz,WEED,0.111,2021-01-01
581,brofund-weed,roleerob,WEED,1.712,2021-01-01
582,brofund-weed,sidwrites,WEED,0.073,2021-01-01
583,brofund-weed,spinvest,WEED,3.425,2021-01-01
584,brofund-weed,andy4475,WEED,0.004,2021-01-01
585,brofund-weed,mango-juice,WEED,0.021,2021-01-01
586,brofund-weed,enjar,WEED,0.003,2021-01-01
587,brofund-weed,agr8buzz,WEED,0.856,2021-01-01
588,brofund-weed,dealhunter,WEED,0.002,2021-01-01
589,brofund-weed,dera123,WEED,1.168,2021-01-01
590,brofund-weed,revisesociology,WEED,0.01,2021-01-01
591,brofund-weed,moonunit,WEED,0.138,2021-01-01
592,brofund-weed,miketr,WEED,0.131,2021-01-01
593,brofund-weed,flemingfarm,WEED,0.085,2021-01-01
594,brofund-weed,bwar,WEED,0.427,2021-01-01
595,brofund-weed,drrune,WEED,0.035,2021-01-01
596,brofund-weed,cryptoknight12,WEED,0.154,2021-01-01
597,brofund-weed,michealb,WEED,0.051,2021-01-01
598,brofund-weed,investinthefutur,WEED,0.089,2021-01-01
599,brofund-weed,berthold,WEED,0.083,2021-01-01
600,brofund-weed,partitura,WEED,0.299,2021-01-01
601,brofund-weed,joseacabrerav,WEED,0.011,2021-01-01
602,brofund-weed,auelitairene,WEED,0.01,2021-01-01
603,brofund-weed,glastar,WEED,0.042,2021-01-01
604,brofund-weed,elbrava,WEED,0.005,2021-01-01
605,brofund-weed,robmojo,WEED,0.009,2021-01-01
606,brofund-weed,adamdabeast,WEED,0.005,2021-01-01
607,brofund-weed,xabi,WEED,0.438,2021-01-01
608,brofund-weed,bilpcoinbpc,WEED,0.001,2021-01-01
609,brofund-weed,abrockman,WEED,0.856,2021-01-01
610,brofund-weed,tinycurator,WEED,0.025,2021-01-01
611,brofund-weed,shitsignals,WEED,0.123,2021-01-01
612,brofund-weed,mister-meeseeks,WEED,0.017,2021-01-01
613,brofund-weed,talesfrmthecrypt,WEED,0.004,2021-01-01
614,brofund-weed,cmplxty,WEED,0.042,2021-01-01
615,brofund-weed,coyotelation,WEED,0.052,2021-01-01
616,brofund-weed,jongolson,WEED,0.205,2021-01-01
617,brofund-weed,nuthman,WEED,0.171,2021-01-01
618,brofund-weed,dkid14,WEED,0.171,2021-01-01
619,brofund-weed,guurry123,WEED,0.024,2021-01-01
620,brofund-weed,browery,WEED,0.064,2021-01-01
621,brofund-weed,silverstackeruk,WEED,0.312,2021-01-01
622,brofund-weed,pixresteemer,WEED,0.959,2021-01-01
623,brofund-weed,trumpman,WEED,0.856,2021-01-01
624,brofund-weed,invest4free,WEED,0.004,2021-01-01
625,brofund-weed,lotto-de,WEED,0.034,2021-01-01
626,brofund-weed,investyourvote,WEED,0.027,2021-01-01
627,brofund-weed,archon-mining,WEED,0.256,2021-01-01
628,brofund-weed,skylinebuds,WEED,0.001,2021-01-01
629,brofund-weed,l337m45732,WEED,0.051,2021-01-01
630,brofund-weed,cryptoyzzy,WEED,0.002,2021-01-01
631,brofund-weed,enforcer48,WEED,0.924,2021-01-01
632,brofund-weed,ash,WEED,0.291,2021-01-01
633,brofund-weed,linco,WEED,0.017,2021-01-01
634,brofund-weed,jznsamuel,WEED,1.091,2021-01-01
635,brofund-weed,discohedge,WEED,1.583,2021-01-01
636,brofund-weed,stayoutoftherz,WEED,0.006,2021-01-01
637,brofund-weed,adiwathrive,WEED,0.036,2021-01-01
638,brofund-weed,saboin,WEED,0.126,2021-01-01
639,brofund-weed,crosheille,WEED,0.03,2021-01-01
640,brofund-weed,steemychicken1,WEED,0.856,2021-01-01
641,brofund-weed,sk1920,WEED,0.001,2021-01-01
642,brofund-weed,cornavirus,WEED,0.434,2021-01-01
643,brofund-weed,votebetting,WEED,0.171,2021-01-01
644,brofund-weed,cliffagreen,WEED,0.008,2021-01-01
645,brofund-weed,leo.bank,WEED,0.155,2021-01-01
646,brofund-weed,jocieprosza,WEED,0.002,2021-01-01
647,brofund-weed,rodent,WEED,0.001,2021-01-01
648,brofund-weed,definethedollar,WEED,0.042,2021-01-01
649,brofund-weed,ifeoluwa88,WEED,0.005,2021-01-01
650,brofund-weed,anikys3reasure,WEED,0.008,2021-01-01
651,brofund-weed,neoxian,WEED,0.017,2021-01-01
652,brofund-weed,solairitas,WEED,0.009,2021-01-01
653,brofund-weed,avellana,WEED,0.004,2021-01-01
654,brofund-weed,ecoinstats,WEED,1.014,2021-01-01
655,brofund-weed,misterc,WEED,0.113,2021-01-01
656,brofund-weed,lilchillgirl,WEED,0.342,2021-01-01
657,brofund-weed,trumpikas,WEED,0.013,2021-01-01
658,brofund-weed,prize.hoard,WEED,0.285,2021-01-01
659,brofund-weed,gerber,WEED,0.085,2021-01-01
660,brofund-weed,coronavirus,WEED,0.008,2021-01-01
661,brofund-weed,mfblack,WEED,1.816,2021-01-01
662,brofund-weed,leontr,WEED,0.017,2021-01-01
663,brofund-weed,themarkymark,WEED,6.976,2021-01-01
664,brofund-weed,rmsadkri,WEED,0.086,2021-01-01
665,brofund-weed,bilpcoin,WEED,0.001,2021-01-01
666,brofund-weed,camiloferrua,WEED,0.025,2021-01-01
667,brofund-weed,no-advice,WEED,0.141,2021-01-01
668,brofund-weed,netaterra,WEED,0.437,2021-01-01
669,brofund-weed,atma.love,WEED,1.333,2021-01-01
670,brofund-weed,rarej,WEED,0.021,2021-01-01
671,brofund-weed,ecosaint,WEED,0.286,2021-01-01
672,brofund-weed,sharanaithal,WEED,0.156,2021-01-01
673,brofund-weed,cwow2,WEED,0.029,2021-01-01
674,brofund-weed,nickyhavey,WEED,0.094,2021-01-01
675,brofund-weed,joetunex,WEED,0.025,2021-01-01
676,brofund-weed,wongbraling,WEED,0.002,2021-01-01
677,brofund-weed,numanbutt,WEED,0.017,2021-01-01
678,brofund-weed,scooter77,WEED,0.068,2021-01-01
679,brofund-weed,wenchebakken,WEED,0.001,2021-01-01
680,brofund-weed,libertycrypto27,WEED,0.01,2021-01-01
681,brofund-weed,jlsplatts,WEED,0.051,2021-01-01
682,brofund-weed,richardcrill,WEED,1.027,2021-01-01
683,brofund-weed,thisismylife,WEED,0.428,2021-01-01
684,brofund-weed,gungunkrishu,WEED,0.059,2021-01-01
685,brofund-weed,beerlotto,WEED,0.003,2021-01-01
686,brofund-weed,laradio,WEED,0.012,2021-01-01
687,brofund-weed,davedickeyyall,WEED,0.021,2021-01-01
688,brofund-weed,steemonboarder,WEED,0.005,2021-01-01
689,brofund-weed,adambarratt,WEED,0.021,2021-01-01
690,brofund-weed,adhammer,WEED,0.45,2021-01-01
691,brofund-weed,shebe,WEED,0.003,2021-01-01
692,brofund-weed,thelogicaldude,WEED,0.017,2021-01-01
693,brofund-weed,shoemanchu,WEED,0.017,2021-01-01
694,brofund-weed,jzn,WEED,0.046,2021-01-01
695,brofund-weed,shawnamawna,WEED,0.428,2021-01-01
696,brofund-weed,tonytrillions,WEED,0.002,2021-01-01
697,brofund-weed,tpkidkai,WEED,0.034,2021-01-01
698,brofund-weed,vincentnijman,WEED,0.085,2021-01-01
699,brofund-weed,starstrings01,WEED,0.008,2021-01-01
700,brofund-weed,riverflows,WEED,0.015,2021-01-01
701,brofund-weed,condeas,WEED,0.02,2021-01-01
702,brofund-weed,elianaicgomes,WEED,0.01,2021-01-01
703,brofund-weed,katerinaramm,WEED,0.005,2021-01-01
704,brofund-weed,achim03,WEED,0.007,2021-01-01
705,brofund-weed,ctpsb,WEED,0.017,2021-01-01
706,brofund-weed,bosmob,WEED,0.009,2021-01-01
707,brofund-weed,knowhow92,WEED,0.031,2021-01-01
708,brofund-weed,leoneil,WEED,0.001,2021-01-01
709,brofund-weed,anderssinho,WEED,0.002,2021-01-01
710,brofund-weed,whatamidoing,WEED,0.09,2021-01-01
711,brofund-weed,lobsterspam,WEED,0.091,2021-01-01
712,brofund-weed,monsterbuster,WEED,0.005,2021-01-01
713,brofund-weed,bitandi,WEED,0.069,2021-01-01
714,brofund-weed,okean123,WEED,0.005,2021-01-01
715,brofund-weed,theroad2freedom,WEED,0.004,2021-01-01
716,brofund-weed,damla,WEED,0.008,2021-01-01
717,brofund-weed,familyhistory,WEED,0.004,2021-01-01
718,brofund-weed,he-index,WEED,0.036,2021-01-01
719,brofund-weed,filotasriza3,WEED,0.047,2021-01-01
720,brofund-weed,road2nowhere,WEED,0.006,2021-01-01
721,brofund-weed,chronopolis,WEED,5.355,2021-01-01
722,brofund-weed,sozdemir,WEED,0.001,2021-01-01
723,brofund-weed,abztraxxx,WEED,0.035,2021-01-01
724,brofund-weed,adamada,WEED,0.02,2021-01-01
725,brofund-weed,honeysaver,WEED,0.002,2021-01-01
726,brofund-weed,death-and-taxes,WEED,0.001,2021-01-01
727,brofund-weed,carolynstahl,WEED,0.012,2021-01-01
728,brofund-weed,plantstoplanks,WEED,0.012,2021-01-01
729,brofund-weed,phoenixwren,WEED,0.01,2021-01-01
730,brofund-weed,zydane,WEED,0.012,2021-01-01
731,brofund-weed,archon-gov,WEED,0.025,2021-01-01
732,brofund-weed,stolas,WEED,0.001,2021-01-01
733,brofund-weed,optimist1984,WEED,0.428,2021-01-01
734,brofund-weed,tarot911,WEED,0.004,2021-01-01
735,brofund-weed,rafabvr,WEED,0.004,2021-01-01
736,brofund-weed,cleydimar2000,WEED,0.004,2021-01-01
737,brofund-weed,shrazi,WEED,0.028,2021-01-01
738,brofund-stem,brofundholdings,STEM,17.956,2021-01-01
739,brofund-stem,coinmint,STEM,0.319,2021-01-01
740,brofund-stem,eirik,STEM,0.06,2021-01-01
741,brofund-stem,sayee,STEM,0.008,2021-01-01
742,brofund-stem,burlarj,STEM,0.077,2021-01-01
743,brofund-stem,justinparke,STEM,0.079,2021-01-01
744,brofund-stem,bala41288,STEM,0.301,2021-01-01
745,brofund-stem,simplifylife,STEM,0.209,2021-01-01
746,brofund-stem,xawi,STEM,0.13,2021-01-01
747,brofund-stem,olaexcel,STEM,0.007,2021-01-01
748,brofund-stem,simplymike,STEM,0.034,2021-01-01
749,brofund-stem,zaku,STEM,0.069,2021-01-01
750,brofund-stem,jjb777,STEM,2.301,2021-01-01
751,brofund-stem,bearbear613,STEM,0.697,2021-01-01
752,brofund-stem,rehan12,STEM,0.045,2021-01-01
753,brofund-stem,udezee,STEM,0.006,2021-01-01
754,brofund-stem,hetty-rowan,STEM,0.358,2021-01-01
755,brofund-stem,taskmaster4450,STEM,1.549,2021-01-01
756,brofund-stem,goldstreet,STEM,0.002,2021-01-01
757,brofund-stem,simplegame,STEM,0.003,2021-01-01
758,brofund-stem,elamental,STEM,0.045,2021-01-01
759,brofund-stem,codingdefined,STEM,0.007,2021-01-01
760,brofund-stem,ecoinstant,STEM,1.291,2021-01-01
761,brofund-stem,khan.dayyanz,STEM,0.09,2021-01-01
762,brofund-stem,roleerob,STEM,1.394,2021-01-01
763,brofund-stem,sidwrites,STEM,0.059,2021-01-01
764,brofund-stem,spinvest,STEM,2.789,2021-01-01
765,brofund-stem,andy4475,STEM,0.003,2021-01-01
766,brofund-stem,mango-juice,STEM,0.017,2021-01-01
767,brofund-stem,enjar,STEM,0.002,2021-01-01
768,brofund-stem,agr8buzz,STEM,0.697,2021-01-01
769,brofund-stem,dealhunter,STEM,0.002,2021-01-01
770,brofund-stem,dera123,STEM,0.951,2021-01-01
771,brofund-stem,revisesociology,STEM,0.008,2021-01-01
772,brofund-stem,moonunit,STEM,0.112,2021-01-01
773,brofund-stem,miketr,STEM,0.107,2021-01-01
774,brofund-stem,flemingfarm,STEM,0.069,2021-01-01
775,brofund-stem,bwar,STEM,0.348,2021-01-01
776,brofund-stem,drrune,STEM,0.029,2021-01-01
777,brofund-stem,cryptoknight12,STEM,0.125,2021-01-01
778,brofund-stem,michealb,STEM,0.041,2021-01-01
779,brofund-stem,investinthefutur,STEM,0.073,2021-01-01
780,brofund-stem,berthold,STEM,0.067,2021-01-01
781,brofund-stem,partitura,STEM,0.244,2021-01-01
782,brofund-stem,joseacabrerav,STEM,0.009,2021-01-01
783,brofund-stem,auelitairene,STEM,0.008,2021-01-01
784,brofund-stem,glastar,STEM,0.034,2021-01-01
785,brofund-stem,elbrava,STEM,0.004,2021-01-01
786,brofund-stem,robmojo,STEM,0.008,2021-01-01
787,brofund-stem,adamdabeast,STEM,0.004,2021-01-01
788,brofund-stem,xabi,STEM,0.357,2021-01-01
789,brofund-stem,bilpcoinbpc,STEM,0.001,2021-01-01
790,brofund-stem,abrockman,STEM,0.697,2021-01-01
791,brofund-stem,tinycurator,STEM,0.02,2021-01-01
792,brofund-stem,shitsignals,STEM,0.1,2021-01-01
793,brofund-stem,mister-meeseeks,STEM,0.013,2021-01-01
794,brofund-stem,talesfrmthecrypt,STEM,0.003,2021-01-01
795,brofund-stem,cmplxty,STEM,0.034,2021-01-01
796,brofund-stem,coyotelation,STEM,0.042,2021-01-01
797,brofund-stem,jongolson,STEM,0.167,2021-01-01
798,brofund-stem,nuthman,STEM,0.139,2021-01-01
799,brofund-stem,dkid14,STEM,0.139,2021-01-01
800,brofund-stem,guurry123,STEM,0.02,2021-01-01
801,brofund-stem,browery,STEM,0.052,2021-01-01
802,brofund-stem,silverstackeruk,STEM,0.254,2021-01-01
803,brofund-stem,pixresteemer,STEM,0.78,2021-01-01
804,brofund-stem,trumpman,STEM,0.697,2021-01-01
805,brofund-stem,invest4free,STEM,0.003,2021-01-01
806,brofund-stem,lotto-de,STEM,0.027,2021-01-01
807,brofund-stem,investyourvote,STEM,0.022,2021-01-01
808,brofund-stem,archon-mining,STEM,0.209,2021-01-01
809,brofund-stem,l337m45732,STEM,0.042,2021-01-01
810,brofund-stem,cryptoyzzy,STEM,0.002,2021-01-01
811,brofund-stem,enforcer48,STEM,0.753,2021-01-01
812,brofund-stem,ash,STEM,0.237,2021-01-01
813,brofund-stem,linco,STEM,0.013,2021-01-01
814,brofund-stem,jznsamuel,STEM,0.889,2021-01-01
815,brofund-stem,discohedge,STEM,1.289,2021-01-01
816,brofund-stem,stayoutoftherz,STEM,0.005,2021-01-01
817,brofund-stem,adiwathrive,STEM,0.029,2021-01-01
818,brofund-stem,saboin,STEM,0.102,2021-01-01
819,brofund-stem,crosheille,STEM,0.024,2021-01-01
820,brofund-stem,steemychicken1,STEM,0.697,2021-01-01
821,brofund-stem,sk1920,STEM,0.001,2021-01-01
822,brofund-stem,cornavirus,STEM,0.353,2021-01-01
823,brofund-stem,votebetting,STEM,0.139,2021-01-01
824,brofund-stem,cliffagreen,STEM,0.006,2021-01-01
825,brofund-stem,leo.bank,STEM,0.126,2021-01-01
826,brofund-stem,jocieprosza,STEM,0.002,2021-01-01
827,brofund-stem,rodent,STEM,0.001,2021-01-01
828,brofund-stem,definethedollar,STEM,0.034,2021-01-01
829,brofund-stem,ifeoluwa88,STEM,0.004,2021-01-01
830,brofund-stem,anikys3reasure,STEM,0.006,2021-01-01
831,brofund-stem,neoxian,STEM,0.013,2021-01-01
832,brofund-stem,solairitas,STEM,0.007,2021-01-01
833,brofund-stem,avellana,STEM,0.003,2021-01-01
834,brofund-stem,ecoinstats,STEM,0.826,2021-01-01
835,brofund-stem,misterc,STEM,0.092,2021-01-01
836,brofund-stem,lilchillgirl,STEM,0.278,2021-01-01
837,brofund-stem,trumpikas,STEM,0.011,2021-01-01
838,brofund-stem,prize.hoard,STEM,0.232,2021-01-01
839,brofund-stem,gerber,STEM,0.069,2021-01-01
840,brofund-stem,coronavirus,STEM,0.006,2021-01-01
841,brofund-stem,mfblack,STEM,1.478,2021-01-01
842,brofund-stem,leontr,STEM,0.013,2021-01-01
843,brofund-stem,themarkymark,STEM,5.68,2021-01-01
844,brofund-stem,rmsadkri,STEM,0.07,2021-01-01
845,brofund-stem,bilpcoin,STEM,0.001,2021-01-01
846,brofund-stem,camiloferrua,STEM,0.021,2021-01-01
847,brofund-stem,no-advice,STEM,0.115,2021-01-01
848,brofund-stem,netaterra,STEM,0.356,2021-01-01
849,brofund-stem,atma.love,STEM,1.085,2021-01-01
850,brofund-stem,rarej,STEM,0.017,2021-01-01
851,brofund-stem,ecosaint,STEM,0.233,2021-01-01
852,brofund-stem,sharanaithal,STEM,0.127,2021-01-01
853,brofund-stem,cwow2,STEM,0.023,2021-01-01
854,brofund-stem,nickyhavey,STEM,0.076,2021-01-01
855,brofund-stem,joetunex,STEM,0.02,2021-01-01
856,brofund-stem,wongbraling,STEM,0.001,2021-01-01
857,brofund-stem,numanbutt,STEM,0.014,2021-01-01
858,brofund-stem,scooter77,STEM,0.055,2021-01-01
859,brofund-stem,wenchebakken,STEM,0.001,2021-01-01
860,brofund-stem,libertycrypto27,STEM,0.008,2021-01-01
861,brofund-stem,jlsplatts,STEM,0.041,2021-01-01
862,brofund-stem,richardcrill,STEM,0.836,2021-01-01
863,brofund-stem,thisismylife,STEM,0.348,2021-01-01
864,brofund-stem,gungunkrishu,STEM,0.048,2021-01-01
865,brofund-stem,beerlotto,STEM,0.002,2021-01-01
866,brofund-stem,laradio,STEM,0.01,2021-01-01
867,brofund-stem,davedickeyyall,STEM,0.017,2021-01-01
868,brofund-stem,steemonboarder,STEM,0.004,2021-01-01
869,brofund-stem,adambarratt,STEM,0.017,2021-01-01
870,brofund-stem,adhammer,STEM,0.366,2021-01-01
871,brofund-stem,shebe,STEM,0.002,2021-01-01
872,brofund-stem,thelogicaldude,STEM,0.013,2021-01-01
873,brofund-stem,shoemanchu,STEM,0.014,2021-01-01
874,brofund-stem,jzn,STEM,0.037,2021-01-01
875,brofund-stem,shawnamawna,STEM,0.348,2021-01-01
876,brofund-stem,tonytrillions,STEM,0.001,2021-01-01
877,brofund-stem,tpkidkai,STEM,0.027,2021-01-01
878,brofund-stem,vincentnijman,STEM,0.069,2021-01-01
879,brofund-stem,starstrings01,STEM,0.006,2021-01-01
880,brofund-stem,riverflows,STEM,0.012,2021-01-01
881,brofund-stem,condeas,STEM,0.016,2021-01-01
882,brofund-stem,elianaicgomes,STEM,0.008,2021-01-01
883,brofund-stem,katerinaramm,STEM,0.004,2021-01-01
884,brofund-stem,achim03,STEM,0.006,2021-01-01
885,brofund-stem,ctpsb,STEM,0.013,2021-01-01
886,brofund-stem,bosmob,STEM,0.007,2021-01-01
887,brofund-stem,knowhow92,STEM,0.025,2021-01-01
888,brofund-stem,leoneil,STEM,0.001,2021-01-01
889,brofund-stem,anderssinho,STEM,0.001,2021-01-01
890,brofund-stem,whatamidoing,STEM,0.073,2021-01-01
891,brofund-stem,lobsterspam,STEM,0.074,2021-01-01
892,brofund-stem,monsterbuster,STEM,0.004,2021-01-01
893,brofund-stem,bitandi,STEM,0.056,2021-01-01
894,brofund-stem,okean123,STEM,0.004,2021-01-01
895,brofund-stem,theroad2freedom,STEM,0.003,2021-01-01
896,brofund-stem,damla,STEM,0.006,2021-01-01
897,brofund-stem,familyhistory,STEM,0.003,2021-01-01
898,brofund-stem,he-index,STEM,0.029,2021-01-01
899,brofund-stem,filotasriza3,STEM,0.038,2021-01-01
900,brofund-stem,road2nowhere,STEM,0.005,2021-01-01
901,brofund-stem,chronopolis,STEM,4.359,2021-01-01
902,brofund-stem,sozdemir,STEM,0.001,2021-01-01
903,brofund-stem,abztraxxx,STEM,0.029,2021-01-01
904,brofund-stem,adamada,STEM,0.016,2021-01-01
905,brofund-stem,honeysaver,STEM,0.002,2021-01-01
906,brofund-stem,carolynstahl,STEM,0.009,2021-01-01
907,brofund-stem,plantstoplanks,STEM,0.009,2021-01-01
908,brofund-stem,phoenixwren,STEM,0.008,2021-01-01
909,brofund-stem,zydane,STEM,0.009,2021-01-01
910,brofund-stem,archon-gov,STEM,0.02,2021-01-01
911,brofund-stem,stolas,STEM,0.001,2021-01-01
912,brofund-stem,optimist1984,STEM,0.348,2021-01-01
913,brofund-stem,tarot911,STEM,0.003,2021-01-01
914,brofund-stem,rafabvr,STEM,0.003,2021-01-01
915,brofund-stem,cleydimar2000,STEM,0.003,2021-01-01
916,brofund-stem,shrazi,STEM,0.023,2021-01-01
